student_id,Name,batch_id,teacher_name,month,attendance_status,attendance_rate,hours_studied_per_week,previous_failures,attendance_percentage,quizzes_completed,assignments_completed,lms_engagement_score,dropout_risk,course_demand,gpa,predicted_performance,timestamp,course
S5027,Omar Farooq,B005,Bilal,January,Present,0.82,7.84,1,82,42,13,77.99,Low,High,3.28,Above Average,04:39.6,Cyber Security
S5028,Iqra Javed,B005,Bilal,January,Late,0.52,1.28,4,52,40,8,24.05,High,Low,1.7,Below Average,13:31.4,Cyber Security
S5029,Shazia Malik,B005,Bilal,January,Present,0.41,1.41,4,41,40,8,32.21,High,Low,1.74,Below Average,12:36.5,Cyber Security
S5030,Hira Rasheed,B005,Bilal,January,Late,0.82,7.52,0,82,40,15,74.09,Low,High,3.11,Above Average,19:07.3,Cyber Security
S5001,Beenish Arif,B005,Bilal,February,Late,0.5,3.72,4,50,37,6,32.37,High,Low,1.83,Below Average,07:59.2,Cyber Security
S5002,Bilal Hussain,B005,Bilal,February,Present,0.5,1.79,4,50,31,8,32.71,High,Low,1.38,Below Average,00:58.3,Cyber Security
S5003,Imran Akhtar,B005,Bilal,February,Present,0.92,13.56,0,92,48,15,99.82,Low,High,3.73,Excellent,23:47.2,Cyber Security
S5004,Hassan Raza,B005,Bilal,February,Present,0.97,14.03,0,97,46,15,98.82,Low,High,3.93,Excellent,06:56.2,Cyber Security
S5005,Sehrish Khan,B005,Bilal,February,Present,0.92,16.21,0,92,46,18,89.45,Low,High,3.99,Excellent,06:39.4,Cyber Security
S5006,Adeel Farooq,B005,Bilal,February,Late,0.9,13.35,0,90,45,16,91.13,Low,High,3.78,Excellent,10:01.4,Cyber Security
S5007,Aqsa Siddiqui,B005,Bilal,February,Absent,0.92,14.67,0,92,46,16,90.25,Low,High,3.88,Excellent,19:16.5,Cyber Security
S5008,Sana Qureshi,B005,Bilal,February,Present,0.77,9.1,1,77,41,16,78.48,Low,High,2.92,Above Average,06:11.4,Cyber Security
S5009,Shahbaz Khan,B005,Bilal,February,Present,0.96,16.04,0,96,50,20,88.1,Low,High,3.84,Excellent,16:18.2,Cyber Security
S5010,Furqan Iqbal,B005,Bilal,February,Present,0.67,5,1,67,38,11,47.36,Medium,Medium,2.42,Average,06:36.2,Cyber Security
S5011,Lubna Iqbal,B005,Bilal,February,Late,1,17.51,0,100,50,15,98.8,Low,High,3.58,Excellent,21:52.2,Cyber Security
S5012,Huma Yousaf,B005,Bilal,February,Present,0.56,2.08,4,56,34,9,34.3,High,Low,1.02,Below Average,17:21.5,Cyber Security
S5013,Kashif Raza,B005,Bilal,February,Present,0.93,15.45,0,93,45,16,97.23,Low,High,3.86,Excellent,05:42.3,Cyber Security
S5014,Sara Malik,B005,Bilal,February,Present,0.49,3.44,2,49,31,9,20.83,High,Low,0.85,Below Average,02:24.4,Cyber Security
S5015,Usama Khalid,B005,Bilal,February,Present,0.55,2.53,2,55,33,9,34.58,High,Low,0.74,Below Average,19:14.4,Cyber Security
S5016,Usman Iqbal,B005,Bilal,February,Present,0.48,3.99,3,48,36,10,22.56,High,Low,1.65,Below Average,21:41.3,Cyber Security
S5017,Nadia Saleem,B005,Bilal,February,Present,0.59,3.23,4,59,40,10,36.71,High,Low,1.61,Below Average,21:54.4,Cyber Security
S5018,Rafia Noor,B005,Bilal,February,Late,0.92,15.47,0,92,48,19,85.81,Low,High,3.7,Excellent,10:04.2,Cyber Security
S5019,Aliya Shah,B005,Bilal,February,Late,0.9,13.78,0,90,47,20,96.86,Low,High,3.53,Excellent,05:09.5,Cyber Security
S5020,Anum Raza,B005,Bilal,February,Late,0.59,3.08,2,59,40,5,32.77,High,Low,0.59,Below Average,11:35.4,Cyber Security
S5021,Rehan Ali,B005,Bilal,February,Present,0.43,3.25,4,43,37,9,37.94,High,Low,0.88,Below Average,16:22.2,Cyber Security
S5022,Salman Ahmed,B005,Bilal,February,Late,0.95,14.75,0,95,45,17,92.76,Low,High,3.65,Excellent,15:37.1,Cyber Security
S5023,Amna Khan,B005,Bilal,February,Late,0.58,2.73,4,58,36,9,34.37,High,Low,1.39,Below Average,01:23.5,Cyber Security
S5024,Faisal Qureshi,B005,Bilal,February,Present,0.72,6.83,1,72,43,10,41.08,Medium,Medium,2.28,Average,04:46.1,Cyber Security
S5025,Kamran Abbas,B005,Bilal,February,Absent,0.64,4.19,2,64,45,11,45.56,Medium,Medium,2.14,Average,10:01.4,Cyber Security
S5026,Nouman Haider,B005,Bilal,February,Present,0.59,2.45,4,59,40,7,23.11,High,Low,0.94,Below Average,09:02.6,Cyber Security
S5027,Omar Farooq,B005,Bilal,February,Absent,0.46,2.51,2,46,34,6,22.39,High,Low,1.86,Below Average,08:49.4,Cyber Security
S5028,Iqra Javed,B005,Bilal,February,Present,0.5,2.36,3,50,39,8,27.78,High,Low,0.54,Below Average,08:05.4,Cyber Security
S5029,Shazia Malik,B005,Bilal,February,Present,0.91,19.57,0,91,47,18,81.59,Low,High,3.51,Excellent,12:50.4,Cyber Security
S5030,Hira Rasheed,B005,Bilal,February,Late,0.65,4.24,1,65,41,13,57.21,Medium,Medium,2.69,Average,16:03.4,Cyber Security
S5001,Beenish Arif,B005,Bilal,March,Late,0.97,16.96,0,97,48,20,82.56,Low,High,3.65,Excellent,18:56.8,Cyber Security
S5002,Bilal Hussain,B005,Bilal,March,Present,0.74,5.05,1,74,39,14,46.56,Medium,Medium,2.09,Average,20:24.6,Cyber Security
S5003,Imran Akhtar,B005,Bilal,March,Present,0.53,3.54,4,53,36,8,38.04,High,Low,1.48,Below Average,13:49.0,Cyber Security
S5004,Hassan Raza,B005,Bilal,March,Present,0.98,13.92,0,98,45,20,82.81,Low,High,3.75,Excellent,08:28.3,Cyber Security
S5005,Sehrish Khan,B005,Bilal,March,Late,0.69,6.03,1,69,45,13,56.8,Medium,Medium,2.4,Average,08:39.2,Cyber Security
S5006,Adeel Farooq,B005,Bilal,March,Present,0.57,2.36,3,57,31,7,24.71,High,Low,0.72,Below Average,07:01.3,Cyber Security
S5007,Aqsa Siddiqui,B005,Bilal,March,Present,0.53,1.38,2,53,33,6,31.68,High,Low,1.71,Below Average,15:37.1,Cyber Security
S5008,Sana Qureshi,B005,Bilal,March,Present,0.61,6.36,1,61,41,10,43.87,Medium,Medium,2.46,Average,03:35.3,Cyber Security
S5009,Shahbaz Khan,B005,Bilal,March,Late,0.67,4.95,2,67,37,10,41.56,Medium,Medium,2.08,Average,11:12.4,Cyber Security
S5010,Furqan Iqbal,B005,Bilal,March,Present,0.73,5.56,1,73,45,12,52.58,Medium,Medium,2.02,Average,16:35.3,Cyber Security
S5011,Lubna Iqbal,B005,Bilal,March,Present,0.73,4.01,1,73,42,12,50.63,Medium,Medium,2.22,Average,19:53.4,Cyber Security
S5012,Huma Yousaf,B005,Bilal,March,Absent,0.92,15.85,0,92,50,15,83.92,Low,High,3.56,Excellent,20:49.8,Cyber Security
S5013,Kashif Raza,B005,Bilal,March,Late,0.97,15.42,0,97,48,16,99.01,Low,High,3.73,Excellent,02:04.3,Cyber Security
S5014,Sara Malik,B005,Bilal,March,Present,0.92,11.02,0,92,47,19,92.71,Low,High,3.62,Excellent,05:53.6,Cyber Security
S5015,Usama Khalid,B005,Bilal,March,Late,0.73,5.34,2,73,36,14,50.59,Medium,Medium,2.77,Average,13:13.4,Cyber Security
S5016,Usman Iqbal,B005,Bilal,March,Late,0.43,1.62,4,43,35,10,31.65,High,Low,1.12,Below Average,16:54.2,Cyber Security
S5017,Nadia Saleem,B005,Bilal,March,Present,0.81,6.08,1,81,49,16,75.02,Low,High,3.15,Above Average,23:56.2,Cyber Security
S5018,Rafia Noor,B005,Bilal,March,Present,0.46,3.79,2,46,33,6,20.89,High,Low,1.4,Below Average,21:59.8,Cyber Security
S5019,Aliya Shah,B005,Bilal,March,Present,0.49,2.72,2,49,37,8,30.73,High,Low,0.91,Below Average,03:54.4,Cyber Security
S5020,Anum Raza,B005,Bilal,March,Present,0.77,9.32,0,77,45,16,60.47,Low,High,2.98,Above Average,18:12.3,Cyber Security
S5021,Rehan Ali,B005,Bilal,March,Late,0.43,2.68,3,43,38,10,37.55,High,Low,1.29,Below Average,14:25.4,Cyber Security
S5022,Salman Ahmed,B005,Bilal,March,Present,0.92,10.09,0,92,46,16,89.47,Low,High,3.83,Excellent,19:16.5,Cyber Security
S5023,Amna Khan,B005,Bilal,March,Late,0.73,4.11,2,73,39,11,46.77,Medium,Medium,2.16,Average,15:53.5,Cyber Security
S5024,Faisal Qureshi,B005,Bilal,March,Present,0.64,4.88,2,64,36,14,57.65,Medium,Medium,2.15,Average,02:53.4,Cyber Security
S5025,Kamran Abbas,B005,Bilal,March,Present,0.61,4.71,2,61,44,14,47.1,Medium,Medium,2.3,Average,09:18.4,Cyber Security
S5026,Nouman Haider,B005,Bilal,March,Present,0.63,6.91,2,63,42,11,43.17,Medium,Medium,2.61,Average,13:59.2,Cyber Security
S5027,Omar Farooq,B005,Bilal,March,Present,0.42,2,2,42,39,6,39.34,High,Low,1.98,Below Average,09:06.7,Cyber Security
S5028,Iqra Javed,B005,Bilal,March,Present,0.85,9.21,1,85,45,12,79.94,Low,High,3.37,Above Average,05:42.3,Cyber Security
S5029,Shazia Malik,B005,Bilal,March,Present,0.88,8,1,88,49,13,71.82,Low,High,3.08,Above Average,10:25.4,Cyber Security
S5030,Hira Rasheed,B005,Bilal,March,Late,0.52,3.31,3,52,38,6,38.23,High,Low,1.02,Below Average,11:26.4,Cyber Security
S6001,Hira Khan,B006,Areeba,January,Late,0.48,3.27,3,48,38,9,36.92,High,Low,1.9,Below Average,12:38.6,DevOps
S6002,Shahbaz Khan,B006,Areeba,January,Late,0.94,13.7,0,94,48,20,93,Low,High,3.77,Excellent,11:35.5,DevOps
S6003,Anum Raza,B006,Areeba,January,Present,0.98,13.3,0,98,48,17,82.3,Low,High,3.91,Excellent,03:47.7,DevOps
S6004,Waleed Arif,B006,Areeba,January,Late,0.78,9.12,0,78,41,16,79.43,Low,High,3.38,Above Average,21:12.2,DevOps
S6005,Amna Khan,B006,Areeba,January,Present,0.45,1.84,4,45,40,7,36.64,High,Low,0.8,Below Average,22:00.4,DevOps
S6006,Iqra Javed,B006,Areeba,January,Present,0.91,18.62,0,91,45,18,83.56,Low,High,3.84,Excellent,18:58.5,DevOps
S6007,Rizwan Ali,B006,Areeba,January,Absent,0.92,19.96,0,92,46,16,93.45,Low,High,3.81,Excellent,19:57.3,DevOps
S6008,Beenish Arif,B006,Areeba,January,Present,0.66,6.2,1,66,35,10,47.12,Medium,Medium,2.59,Average,09:11.5,DevOps
S6009,Adeel Farooq,B006,Areeba,January,Absent,0.94,11.49,0,94,46,18,80.35,Low,High,3.5,Excellent,17:51.3,DevOps
S6010,Salman Tariq,B006,Areeba,January,Late,0.48,2.83,2,48,32,5,36.89,High,Low,1.13,Below Average,05:20.5,DevOps
S6011,Sehrish Khan,B006,Areeba,January,Present,0.76,6.26,1,76,45,15,75.29,Low,High,3.4,Above Average,00:41.1,DevOps
S6012,Shahbaz Hussain,B006,Areeba,January,Present,0.86,7.02,1,86,50,15,60.43,Low,High,3.35,Above Average,12:25.5,DevOps
S6013,Anum Shahid,B006,Areeba,January,Present,0.9,6.75,1,90,44,15,71.72,Low,High,2.92,Above Average,08:15.4,DevOps
S6014,Rafia Noor,B006,Areeba,January,Present,0.72,6.36,2,72,44,14,49.64,Medium,Medium,2.37,Average,05:20.5,DevOps
S6015,Kamran Abbas,B006,Areeba,January,Absent,0.83,8.67,1,83,42,16,62.85,Low,High,3,Above Average,18:45.6,DevOps
S6016,Usama Khalid,B006,Areeba,January,Present,0.96,10.96,0,96,48,17,95.67,Low,High,3.71,Excellent,02:36.4,DevOps
S6017,Shazia Malik,B006,Areeba,January,Present,0.47,1.96,2,47,32,5,25.35,High,Low,1.03,Below Average,13:59.2,DevOps
S6018,Ayesha Siddiqui,B006,Areeba,January,Present,0.91,10.6,0,91,45,18,90.55,Low,High,3.68,Excellent,01:54.1,DevOps
S6019,Rabia Tariq,B006,Areeba,January,Late,0.91,14.36,0,91,46,18,97.39,Low,High,3.72,Excellent,16:27.1,DevOps
S6020,Tanveer Abbas,B006,Areeba,January,Present,0.91,14.44,0,91,49,17,89.01,Low,High,3.85,Excellent,04:38.1,DevOps
S6021,Laiba Aslam,B006,Areeba,January,Late,0.59,2.79,2,59,36,10,37.11,High,Low,0.81,Below Average,23:47.2,DevOps
S6022,Nouman Haider,B006,Areeba,January,Present,0.94,11.94,0,94,49,19,94.43,Low,High,3.77,Excellent,00:57.3,DevOps
S6023,Lubna Iqbal,B006,Areeba,January,Present,0.54,2.44,2,54,39,7,38.49,High,Low,0.89,Below Average,08:08.0,DevOps
S6024,Imran Khan,B006,Areeba,January,Present,0.8,8.06,1,80,40,16,74.54,Low,High,3.47,Above Average,17:17.5,DevOps
S6025,Taimoor Khalid,B006,Areeba,January,Late,0.41,2.55,3,41,35,7,32.61,High,Low,1.39,Below Average,22:43.5,DevOps
S6026,Mehwish Anwar,B006,Areeba,January,Late,0.44,1.57,4,44,32,9,22.82,High,Low,1.65,Below Average,18:13.9,DevOps
S6027,Mariam Javed,B006,Areeba,January,Present,0.62,5.46,1,62,45,13,51.22,Medium,Medium,2.58,Average,23:38.6,DevOps
S6028,Bilal Hussain,B006,Areeba,January,Present,0.95,18.29,0,95,49,18,89,Low,High,3.75,Excellent,02:05.1,DevOps
S6029,Omar Farooq,B006,Areeba,January,Present,0.84,7.63,1,84,45,12,78.18,Low,High,2.9,Above Average,18:03.4,DevOps
S6030,Noman Yousaf,B006,Areeba,January,Present,0.75,6.19,1,75,45,14,46.74,Medium,Medium,2.62,Average,08:52.2,DevOps
S6001,Hira Khan,B006,Areeba,February,Late,0.86,8.45,0,86,45,13,62.9,Low,High,2.85,Above Average,13:51.5,DevOps
S6002,Shahbaz Khan,B006,Areeba,February,Late,0.42,1.64,4,42,30,8,31.16,High,Low,1.82,Below Average,09:31.3,DevOps
S6003,Anum Raza,B006,Areeba,February,Late,0.68,4.69,2,68,43,12,58.18,Medium,Medium,2.2,Average,13:59.3,DevOps
S6004,Waleed Arif,B006,Areeba,February,Present,0.61,6.65,2,61,39,10,47.4,Medium,Medium,2.33,Average,09:35.0,DevOps
S6005,Amna Khan,B006,Areeba,February,Present,0.82,7.49,0,82,46,16,60.52,Low,High,3.02,Above Average,17:29.2,DevOps
S6006,Iqra Javed,B006,Areeba,February,Present,0.74,6.11,2,74,41,12,52.51,Medium,Medium,2.4,Average,10:59.3,DevOps
S6007,Rizwan Ali,B006,Areeba,February,Present,0.4,3.66,4,40,32,7,32.4,High,Low,1.13,Below Average,16:30.4,DevOps
S6008,Beenish Arif,B006,Areeba,February,Present,0.84,6.32,1,84,49,15,74.99,Low,High,3.17,Above Average,17:20.4,DevOps
S6009,Adeel Farooq,B006,Areeba,February,Absent,0.42,1.45,4,42,39,7,39.88,High,Low,1.28,Below Average,16:49.4,DevOps
S6010,Salman Tariq,B006,Areeba,February,Present,0.55,3.4,4,55,40,9,27.54,High,Low,0.85,Below Average,00:30.3,DevOps
S6011,Sehrish Khan,B006,Areeba,February,Late,0.56,1.12,4,56,38,8,25.16,High,Low,1.18,Below Average,00:19.3,DevOps
S6012,Shahbaz Hussain,B006,Areeba,February,Present,0.4,1.82,4,40,39,9,37.94,High,Low,1.27,Below Average,02:20.6,DevOps
S6013,Anum Shahid,B006,Areeba,February,Present,0.8,8.44,0,80,48,16,70.61,Low,High,3.47,Above Average,19:50.4,DevOps
S6014,Rafia Noor,B006,Areeba,February,Present,0.79,6.52,1,79,50,15,79.61,Low,High,2.96,Above Average,08:34.3,DevOps
S6015,Kamran Abbas,B006,Areeba,February,Present,0.62,5.39,2,62,38,13,54.79,Medium,Medium,2.05,Average,06:50.8,DevOps
S6016,Usama Khalid,B006,Areeba,February,Present,0.9,13.12,0,90,45,16,98.68,Low,High,3.55,Excellent,06:07.4,DevOps
S6017,Shazia Malik,B006,Areeba,February,Present,0.48,1.16,2,48,33,5,36.94,High,Low,1.17,Below Average,22:57.5,DevOps
S6018,Ayesha Siddiqui,B006,Areeba,February,Present,0.46,2.97,2,46,38,6,24.05,High,Low,0.52,Below Average,16:54.1,DevOps
S6019,Rabia Tariq,B006,Areeba,February,Present,0.91,18.52,0,91,50,19,87.14,Low,High,3.76,Excellent,19:27.3,DevOps
S6020,Tanveer Abbas,B006,Areeba,February,Present,0.84,9.32,1,84,43,12,68.67,Low,High,3.2,Above Average,06:52.4,DevOps
S6021,Laiba Aslam,B006,Areeba,February,Present,0.6,2.9,4,60,35,7,36.13,High,Low,1.96,Below Average,00:47.4,DevOps
S6022,Nouman Haider,B006,Areeba,February,Absent,0.67,5.14,1,67,42,13,53.43,Medium,Medium,2.23,Average,09:42.6,DevOps
S6023,Lubna Iqbal,B006,Areeba,February,Present,0.7,5.9,1,70,35,12,41.63,Medium,Medium,2.15,Average,18:11.4,DevOps
S6024,Imran Khan,B006,Areeba,February,Present,0.56,1.02,4,56,34,7,33.71,High,Low,1.48,Below Average,01:55.4,DevOps
S6025,Taimoor Khalid,B006,Areeba,February,Absent,0.71,5.03,1,71,44,10,43.77,Medium,Medium,2.76,Average,13:59.2,DevOps
S6026,Mehwish Anwar,B006,Areeba,February,Late,0.91,14.37,0,91,49,18,88.76,Low,High,3.72,Excellent,14:10.5,DevOps
S6027,Mariam Javed,B006,Areeba,February,Present,0.79,7.8,1,79,47,12,75.28,Low,High,3.09,Above Average,16:54.2,DevOps
S6028,Bilal Hussain,B006,Areeba,February,Late,0.94,16.97,0,94,50,17,86.18,Low,High,3.51,Excellent,07:31.6,DevOps
S6029,Omar Farooq,B006,Areeba,February,Present,0.43,3.67,4,43,38,7,32.75,High,Low,0.88,Below Average,08:44.4,DevOps
S6030,Noman Yousaf,B006,Areeba,February,Present,0.78,9.37,1,78,47,13,63.65,Low,High,3.28,Above Average,15:30.2,DevOps
S6001,Hira Khan,B006,Areeba,March,Present,0.95,19.32,0,95,50,20,98.43,Low,High,3.5,Excellent,06:51.4,DevOps
S6002,Shahbaz Khan,B006,Areeba,March,Late,0.83,6.66,1,83,49,16,70.6,Low,High,3.36,Above Average,12:13.9,DevOps
S6003,Anum Raza,B006,Areeba,March,Present,0.47,2.42,3,47,33,9,25.45,High,Low,1.61,Below Average,20:40.0,DevOps
S6004,Waleed Arif,B006,Areeba,March,Absent,0.91,15.94,0,91,48,17,82.3,Low,High,3.71,Excellent,23:23.5,DevOps
S6005,Amna Khan,B006,Areeba,March,Present,0.43,3.35,4,43,37,7,33.56,High,Low,1.86,Below Average,13:31.8,DevOps
S6006,Iqra Javed,B006,Areeba,March,Present,0.94,10.8,0,94,46,17,98.7,Low,High,3.6,Excellent,22:22.3,DevOps
S6007,Rizwan Ali,B006,Areeba,March,Present,0.92,12.81,0,92,48,16,81.63,Low,High,3.8,Excellent,17:57.3,DevOps
S6008,Beenish Arif,B006,Areeba,March,Late,0.57,3.24,4,57,35,9,38.73,High,Low,1.04,Below Average,12:37.1,DevOps
S6009,Adeel Farooq,B006,Areeba,March,Present,0.41,2.36,4,41,39,5,33.59,High,Low,1.69,Below Average,22:28.6,DevOps
S6010,Salman Tariq,B006,Areeba,March,Present,0.49,3.68,3,49,39,5,34.7,High,Low,0.59,Below Average,06:10.1,DevOps
S6011,Sehrish Khan,B006,Areeba,March,Present,0.96,16.12,0,96,47,18,87.31,Low,High,3.97,Excellent,18:35.3,DevOps
S6012,Shahbaz Hussain,B006,Areeba,March,Present,0.76,9.78,0,76,50,16,77.21,Low,High,3.12,Above Average,13:37.2,DevOps
S6013,Anum Shahid,B006,Areeba,March,Present,0.58,3.2,4,58,38,10,24.76,High,Low,0.87,Below Average,00:00.4,DevOps
S6014,Rafia Noor,B006,Areeba,March,Present,0.8,9.52,1,80,49,14,66.71,Low,High,3.48,Above Average,08:10.5,DevOps
S6015,Kamran Abbas,B006,Areeba,March,Present,0.96,13.9,0,96,48,16,80.04,Low,High,3.87,Excellent,19:46.5,DevOps
S6016,Usama Khalid,B006,Areeba,March,Absent,0.92,13.31,0,92,48,20,87.8,Low,High,3.64,Excellent,03:47.7,DevOps
S6017,Shazia Malik,B006,Areeba,March,Absent,0.95,16.99,0,95,47,16,94.53,Low,High,3.96,Excellent,05:23.2,DevOps
S6018,Ayesha Siddiqui,B006,Areeba,March,Present,0.97,18.23,0,97,46,16,90.6,Low,High,3.74,Excellent,17:13.4,DevOps
S6019,Rabia Tariq,B006,Areeba,March,Absent,0.94,19.95,0,94,46,17,84,Low,High,3.93,Excellent,21:21.2,DevOps
S6020,Tanveer Abbas,B006,Areeba,March,Late,0.48,2.81,3,48,33,8,36.8,High,Low,1.43,Below Average,03:29.4,DevOps
S6021,Laiba Aslam,B006,Areeba,March,Present,0.78,9.38,0,78,46,12,69.53,Low,High,3.16,Above Average,22:20.3,DevOps
S6022,Nouman Haider,B006,Areeba,March,Present,0.78,7.62,0,78,42,13,62.82,Low,High,2.84,Above Average,19:49.4,DevOps
S6023,Lubna Iqbal,B006,Areeba,March,Absent,0.91,18.18,0,91,48,15,80.11,Low,High,3.8,Excellent,21:02.3,DevOps
S6024,Imran Khan,B006,Areeba,March,Absent,0.96,19.79,0,96,49,20,83.3,Low,High,3.97,Excellent,03:54.4,DevOps
S6025,Taimoor Khalid,B006,Areeba,March,Late,0.44,1.51,2,44,40,7,32.29,High,Low,1.05,Below Average,09:31.5,DevOps
S6026,Mehwish Anwar,B006,Areeba,March,Present,0.91,18.5,0,91,45,20,89.77,Low,High,3.58,Excellent,20:23.4,DevOps
S6027,Mariam Javed,B006,Areeba,March,Present,0.81,6.42,0,81,48,12,67.57,Low,High,2.82,Above Average,00:27.4,DevOps
S6028,Bilal Hussain,B006,Areeba,March,Present,0.5,3.32,3,50,30,10,25.09,High,Low,0.64,Below Average,02:18.5,DevOps
S6029,Omar Farooq,B006,Areeba,March,Present,0.97,19.31,0,97,47,18,83.09,Low,High,3.61,Excellent,09:43.5,DevOps
S6030,Noman Yousaf,B006,Areeba,March,Late,0.98,18.7,0,98,47,15,81.33,Low,High,3.55,Excellent,13:05.3,DevOps
S7001,Shazia Malik,B007,Anum,January,Present,0.68,4.89,2,68,41,11,57.93,Medium,Medium,2.6,Average,22:32.9,App Development
S7002,Faisal Qureshi,B007,Anum,January,Present,0.52,2.97,2,52,40,8,36.29,High,Low,0.57,Below Average,10:14.2,App Development
S7003,Imran Akhtar,B007,Anum,January,Present,0.43,3.35,3,43,30,6,21.4,High,Low,1.18,Below Average,23:51.3,App Development
S7004,Junaid Khan,B007,Anum,January,Present,0.49,3.17,2,49,39,7,25.67,High,Low,1.11,Below Average,01:00.4,App Development
S7005,Shahbaz Hussain,B007,Anum,January,Present,0.54,1.53,4,54,31,7,26.85,High,Low,1.32,Below Average,03:22.3,App Development
S7006,Fatima Noor,B007,Anum,January,Late,0.47,3.6,3,47,30,8,25.62,High,Low,1.16,Below Average,15:08.4,App Development
S7007,Adeel Farooq,B007,Anum,January,Present,0.8,7.04,0,80,41,15,61.51,Low,High,3.42,Above Average,18:46.6,App Development
S7008,Mahnoor Anwar,B007,Anum,January,Absent,0.81,8.82,1,81,40,16,63.28,Low,High,3.43,Above Average,16:55.5,App Development
S7009,Sana Qureshi,B007,Anum,January,Present,0.5,2.8,3,50,31,8,38.98,High,Low,1.68,Below Average,22:09.3,App Development
S7010,Beenish Khalid,B007,Anum,January,Late,0.98,13.27,0,98,47,15,93.18,Low,High,3.95,Excellent,17:45.2,App Development
S7011,Rizwan Ali,B007,Anum,January,Late,0.95,12.76,0,95,47,18,86.79,Low,High,3.98,Excellent,23:03.7,App Development
S7012,Noman Yousaf,B007,Anum,January,Late,0.42,2.3,2,42,36,10,30.69,High,Low,1.61,Below Average,09:18.4,App Development
S7013,Usman Iqbal,B007,Anum,January,Present,0.7,4.99,2,70,40,10,59.15,Medium,Medium,2.69,Average,00:57.4,App Development
S7014,Sara Malik,B007,Anum,January,Late,0.74,5.14,1,74,42,13,50.99,Medium,Medium,2.55,Average,15:21.4,App Development
S7015,Shehzad Aslam,B007,Anum,January,Present,0.6,2.38,4,60,37,10,26.67,High,Low,1.39,Below Average,12:50.1,App Development
S7016,Beenish Arif,B007,Anum,January,Absent,0.92,10.7,0,92,48,15,93.24,Low,High,3.82,Excellent,09:07.1,App Development
S7017,Hira Khan,B007,Anum,January,Present,0.66,4.25,2,66,39,14,54.31,Medium,Medium,2.41,Average,04:32.9,App Development
S7018,Lubna Iqbal,B007,Anum,January,Absent,0.4,3.34,4,40,40,10,26.29,High,Low,1.23,Below Average,21:21.2,App Development
S7019,Furqan Iqbal,B007,Anum,January,Present,0.96,17.33,0,96,47,19,92.85,Low,High,3.9,Excellent,15:05.2,App Development
S7020,Farhan Sheikh,B007,Anum,January,Late,0.59,3.71,4,59,39,5,22.71,High,Low,1.33,Below Average,23:42.5,App Development
S7021,Rizwan Zafar,B007,Anum,January,Present,0.54,3.69,3,54,30,5,30.97,High,Low,0.86,Below Average,00:29.6,App Development
S7022,Rabia Tariq,B007,Anum,January,Present,0.56,2.33,3,56,40,8,27.34,High,Low,0.83,Below Average,03:14.3,App Development
S7023,Usama Khalid,B007,Anum,January,Late,0.54,2.93,3,54,38,8,34.65,High,Low,0.67,Below Average,23:00.1,App Development
S7024,Anum Shahid,B007,Anum,January,Late,0.44,3.29,2,44,38,7,24.45,High,Low,2,Below Average,17:17.5,App Development
S7025,Kamran Abbas,B007,Anum,January,Present,0.75,6.97,1,75,47,14,73.78,Low,High,3.25,Above Average,09:12.3,App Development
S7026,Zara Sheikh,B007,Anum,January,Present,0.76,6.23,0,76,49,12,76.42,Low,High,3.06,Above Average,09:45.3,App Development
S7027,Mariam Javed,B007,Anum,January,Late,0.87,8.77,1,87,46,15,77.12,Low,High,3.03,Above Average,04:39.6,App Development
S7028,Rafia Noor,B007,Anum,January,Present,0.99,13.37,0,99,48,15,92.7,Low,High,3.81,Excellent,13:31.4,App Development
S7029,Laiba Aslam,B007,Anum,January,Present,0.94,13.8,0,94,49,19,95.89,Low,High,3.99,Excellent,12:36.5,App Development
S7030,Zainab Tariq,B007,Anum,January,Present,0.92,15.87,0,92,45,17,90.36,Low,High,3.94,Excellent,19:07.3,App Development
S7001,Shazia Malik,B007,Anum,February,Present,0.74,5.38,1,74,39,12,58.22,Medium,Medium,2.75,Average,07:59.2,App Development
S7002,Faisal Qureshi,B007,Anum,February,Late,0.98,17.78,0,98,49,15,81.91,Low,High,3.81,Excellent,00:58.3,App Development
S7003,Imran Akhtar,B007,Anum,February,Present,0.81,8.63,0,81,47,16,76.65,Low,High,3.02,Above Average,23:47.2,App Development
S7004,Junaid Khan,B007,Anum,February,Present,0.58,3.29,4,58,40,5,23.57,High,Low,1.39,Below Average,06:56.2,App Development
S7005,Shahbaz Hussain,B007,Anum,February,Present,0.45,2.3,3,45,33,6,39.51,High,Low,1.58,Below Average,06:39.4,App Development
S7006,Fatima Noor,B007,Anum,February,Present,0.6,5.65,1,60,37,12,53.3,Medium,Medium,2.43,Average,10:01.4,App Development
S7007,Adeel Farooq,B007,Anum,February,Present,0.53,2.77,4,53,32,9,36.74,High,Low,1.12,Below Average,19:16.5,App Development
S7008,Mahnoor Anwar,B007,Anum,February,Present,0.47,1.95,2,47,32,7,25.18,High,Low,0.68,Below Average,06:11.4,App Development
S7009,Sana Qureshi,B007,Anum,February,Present,0.51,2.12,3,51,39,10,25.71,High,Low,0.87,Below Average,16:18.2,App Development
S7010,Beenish Khalid,B007,Anum,February,Present,0.88,7.92,1,88,46,16,65.31,Low,High,3.35,Above Average,06:36.2,App Development
S7011,Rizwan Ali,B007,Anum,February,Present,0.91,11.62,0,91,47,17,81.46,Low,High,3.5,Excellent,21:52.2,App Development
